6																																																																																																			
2	4	2	4	2	4																																																																																														
2304																																																																																																			
6987	2948	7172	676	7553	7213	8593	2886	8046	716	321	505	8631	6546	6907	7860	7423	5117	1761	9263	4502	1043	6421	4288	3939	9239	4993	886	3317	3799	7654	5936	8545	4058	9354	7740	3583	8456	5797	7850	8018	2913	9425	3358	547	6631	1830	7336	8532	9020	1168	7043	8237	7646	8035	8675	121	4534	3419	7678	2715	8821	3494	7335	9564	9050	9225	5161	551	5497	4961	3593	3477	7860	4309	6777	441	600	3617	7413	1788	7432	6799	6970	2016	6383	9093	8706	221	7022	7310	6227	9851	4815	9469	8397	2399	753	5904	2722
3690																																																																																																			
230	3847	5354	4922	97	7069	1417	9330	2224	4284	6245	3623	410	9289	1380	3796	8654	6530	9923	5472	781	8929	7500	6828	499	4657	479	598	1964	3816	1668	2844	2369	9094	5944	8010	8643	5616	2500	9455	1650	2606	8585	8179	8144	7241	9607	1015	7147	2877	478	3884	5275	3083	8583	851	689	2341	9898	2840	9417	3804	8172	8639	218	4016	1478	9293	4232	2286	8784	1523	1623	8570	5759	1966	7315	7434	7946	5765	2212	4083	8960	8211	6568	2461	8787	2849	9405	2955	6755	154	6060	3452	1861	1820	5259	7643	5894	9508
4878																																																																																																			
6628	3292	4490	1182	1263	6305	3440	8092	2802	8496	4029	4979	4990	3867	5122	9780	7836	645	683	6396	5891	1215	5952	8800	9303	4310	5320	144	5256	1277	8793	2065	5907	9155	1060	612	988	2345	9389	4048	4848	5887	9410	9960	9353	7727	9926	959	9440	9707	5865	1124	8752	8871	587	273	1990	2328	4271	7027	7605	1581	8065	7620	228	6857	7670	8187	7235	1798	5761	2194	8377	1787	568	7676	3115	6812	6748	9224	807	3814	327	1709	6302	3128	3567	3473	681	2586	6229	8114	1707	4086	6972	7388	5680	7980	3853	7723
5646																																																																																																			
9207	4832	1457	808	6774	8509	6691	1808	7018	6220	7034	4402	9176	5457	9956	3268	7828	2476	7086	8605	6698	6763	8951	1899	8798	6460	6903	148	6013	1647	6580	2995	7708	9522	3603	1195	7172	1969	9266	8144	3630	99	9856	1154	5081	9119	4726	9663	903	6055	7916	7377	8719	8222	1518	9108	3561	5232	6733	8034	4136	3107	1031	6351	9741	95	3209	6559	5491	4005	3931	8134	9617	8084	8765	4478	3557	8504	9059	2825	1274	9806	2073	7472	6778	8313	2711	3632	9498	3501	921	4001	6238	8718	6845	2549	1703	4266	8835	1731
7930																																																																																																			
2107	1674	2589	9750	4375	2213	4321	4163	7318	7938	470	592	991	1185	5142	5942	5604	597	6582	9836	8799	4326	3265	3493	5688	25	6760	8800	6757	9284	1924	1710	4022	9325	8012	7090	9127	9154	8025	6733	6959	9227	2572	214	2736	803	787	6544	3900	549	8799	8669	7399	8891	8798	4817	3656	9515	6883	4584	6546	3821	5714	776	2618	332	7238	3429	2133	1128	435	2551	7210	163	5465	6392	2359	1363	1287	7206	9985	9085	2166	3977	9596	3228	8709	1104	8223	6677	2739	787	7778	6387	2255	1837	8269	7285	6704	6027
6716																																																																																																			
3803	3282	6437	9360	6268	9375	1635	62	2508	1988	712	2063	7989	4344	2750	1922	9989	1801	4062	1640	2240	2986	155	7570	9197	827	1193	5591	5447	7217	8623	5278	5927	2389	9673	54	7636	803	9434	3766	5340	3039	157	4205	7637	8003	3884	7905	5620	3304	963	3735	1834	8223	5475	8188	8811	961	1075	6240	4498	2541	1314	26	8544	1946	1530	9036	598	9516	6499	5668	3333	8831	3260	6587	915	2899	3375	3670	7877	4788	3955	4643	488	459	9584	2718	499	5546	312	4761	2719	3464	8191	8260	696	3219	7842	2563
4817																																																																																																			
1495	5478	4161	5219	9180	7081	1534	9429	8372	1874	4973	5625	7252	1047	5273	5927	3748	970	7886	2066	4257	9479	6557	4417	4618	1758	3805	716	4937	3533	7112	807	7424	766	9615	336	1687	6785	3573	4864	8177	1359	9290	1094	7173	3013	5571	7037	5663	2425	4187	1925	5384	4166	3461	2930	329	7343	450	8523	1332	3838	7598	4866	3969	532	4039	3130	9518	1137	7234	3655	6677	7064	2190	4585	5902	3215	1991	88	9610	4354	2607	9098	8445	9280	5599	9205	9169	2469	2864	8424	9120	2975	6556	1015	3793	9138	9948	4793
7648																																																																																																			
8418	8998	3682	6770	6868	2144	740	2886	993	3089	8090	1879	2128	5923	9550	2297	5050	7415	40	1758	2004	9657	6519	8761	2024	8406	236	1824	7945	8744	6663	5548	4316	3911	6319	6390	1246	7925	2098	6253	4626	8570	9030	2459	1869	6847	263	9866	8588	5629	1986	3894	3683	2899	7374	8720	4891	4416	5816	1841	5603	9798	4288	6262	9783	8930	8692	9737	7862	7861	5213	8017	8875	8232	247	2959	586	3909	5501	753	7591	5710	7890	6010	5053	7105	9695	3556	2985	7289	549	8186	608	3581	2441	8126	8342	4240	3113	2589
4093																																																																																																			
1689	6712	2970	6514	6149	1146	5930	4550	783	4477	2264	980	3183	6188	3111	2447	4175	5782	5368	1583	3590	5223	9003	4398	8789	8120	1230	5891	9815	4575	4457	2503	6139	8272	7545	23	3965	6836	7483	2407	2308	7510	4637	4527	4166	8660	8689	2037	5600	566	605	8135	5739	3704	1294	6476	7375	7543	6642	5980	2642	4819	2608	3000	3098	2340	8168	3947	4319	1452	8615	2501	1554	7910	9145	9787	7463	4652	6446	3718	7197	9107	6243	5080	2155	919	6672	8988	5031	2353	22	6461	576	9379	6573	7185	1876	6593	8652	9348
6741																																																																																																			
5757	1181	643	3812	3192	5047	6046	5325	2705	3698	8241	714	9616	190	3651	378	6944	3405	5916	7691	4396	5872	6118	8248	7597	7034	6382	4474	1352	7904	1148	1593	3528	2905	3028	4458	280	4249	659	3841	3104	2468	718	5056	2870	5632	360	9736	4542	4164	3087	9694	964	4293	1854	5113	1402	8724	9592	2623	1321	6324	5792	3769	4837	9767	6023	5938	7488	7226	2363	5516	790	1374	405	393	2344	9629	7276	4482	4056	3324	6322	7870	1062	5040	6064	9529	9212	9307	3192	1737	1597	5251	4718	2465	632	7819	7558	1029
204																																																																																																			
2089	2797	6617	6673	8506	604	3967	5267	340	5189	4691	5631	6548	5391	2660	5872	9937	5809	9329	3291	7218	1113	6653	6469	1253	7233	9620	784	1887	263	3317	7057	9857	7510	8798	4396	7368	3734	827	5225	7756	8752	8352	4658	7138	401	2423	4715	9340	6633	2417	556	6188	2481	18	1227	5011	2643	1401	4528	4268	901	3210	3905	5670	243	8920	2922	4829	9016	1828	8577	1207	3652	1057	1234	2059	2378	9185	6911	2067	7642	4717	8879	4327	8276	4955	3720	3575	8739	3625	65	5249	2329	3832	6903	2144	4520	4347	8680
8580																																																																																																			
2572	1006	3552	6003	5748	4884	6404	3633	9452	6053	6104	1992	4622	3731	8755	3901	6243	6578	450	8926	4665	3622	3416	4291	6888	7562	8480	4211	8533	5886	4482	4278	6227	941	1243	6574	119	7030	6946	3756	2905	2241	5498	2781	8095	1827	1260	1374	8559	8500	6621	6068	5687	2850	5674	1704	9155	9364	5278	1734	3880	9405	8228	8373	275	77	761	9589	6161	8840	8791	3218	7813	2418	9189	7621	912	2506	3760	9907	7573	900	6524	5734	2199	628	3417	9574	8453	5554	5258	6150	2631	9037	1902	9234	4867	5554	3661	8804
9197																																																																																																			
4042	1609	8241	7580	3494	8723	2875	1797	2535	7400	1474	7943	1855	5159	9568	4712	4371	4743	3959	622	1819	3975	6470	1518	6768	9145	547	5686	2458	8913	5334	2589	8808	7063	2696	7959	8559	586	7824	9419	2947	2111	3312	5623	5225	9822	6590	7778	4982	2726	5903	6260	3356	1360	1655	8132	826	1650	7251	3033	4066	860	5614	6410	5593	100	7801	112	7412	2260	1660	131	720	8474	1317	4531	7296	1363	2843	9282	6292	6302	6267	6116	264	8395	2352	8266	7118	3122	7044	2837	5287	7051	9392	4510	1602	2705	6861	7254
8423																																																																																																			
7015	4156	97	8574	8695	2950	9846	8456	6307	8846	3725	5822	2252	7444	6625	3734	8156	7088	8091	7463	2242	2058	1842	4582	7691	3869	3510	8383	2664	2537	2814	4981	7499	1305	3030	7512	1310	5009	1896	9526	6638	451	4182	1279	7948	5376	5847	5531	33	8553	6170	7734	7372	6541	4877	6048	7361	4405	8204	4966	4919	493	8378	353	3590	2950	5297	1542	5926	1117	7027	4035	3266	7230	6868	4160	1623	1485	2351	9886	5927	1118	5802	7693	274	9274	5462	1390	9150	5968	5187	4986	1489	491	6902	4177	7374	3337	9835	3212
7376																																																																																																			
7221	8782	4671	8278	52	6857	8072	9069	9926	7613	3844	8547	209	7588	1474	4329	4761	2545	7960	9693	9976	3218	4484	2827	2297	4070	4673	2775	4128	5621	1062	183	1975	6625	6551	6276	6217	976	7713	9136	8830	3249	3552	640	1854	2017	2842	1337	3135	2101	3361	952	1765	1090	9286	271	5580	6759	1984	2262	1641	7993	7968	6480	3560	9505	3299	8034	2236	4198	7187	4609	3596	5493	6053	1886	1367	2563	2667	3914	1795	5392	5050	4730	8554	3171	3953	2486	3887	3766	4614	4429	2131	880	3703	6521	7523	3013	7732	7241
8019																																																																																																			
5050	1353	8594	9044	6804	3463	3039	2542	2713	1784	573	8222	2462	1156	2733	5694	9261	2893	2784	1077	8156	4429	3704	9101	1473	3637	1972	6275	6213	9680	6734	6351	663	292	4752	533	2940	2925	3914	4402	7083	1871	4080	7990	7239	6312	5521	1239	8547	9498	2113	3490	6522	8269	3623	9379	6437	1192	4377	9299	7511	417	8625	5978	800	2762	9254	205	1341	2019	8358	428	3814	7040	6497	831	3619	5264	2000	1109	1018	4810	4125	6464	2641	5790	825	6311	3757	8845	6697	4280	4096	7067	8824	2151	7327	4553	8603	5081
371																																																																																																			
6568	3144	6852	7682	4964	2497	6016	4136	6545	5857	8234	7537	3573	8410	5082	853	699	8858	8335	9533	9882	3610	1220	4932	8228	1377	5567	9708	7924	4967	6564	5033	2061	9087	7277	5053	4695	5938	7750	9128	1923	7593	639	9434	9846	4103	4139	8003	9270	4971	6361	815	8416	2634	5198	3144	9240	5888	1581	3943	5260	4081	2971	8193	6845	7923	6121	6359	7970	380	9889	2494	5411	3915	4925	1669	3475	5207	9356	7127	4824	587	6846	7506	8004	8712	7091	9170	2232	5908	4224	7782	9766	2815	845	5935	6252	5720	772	6988
6292																																																																																																			
9675	1917	7344	8828	3844	858	1302	5647	3256	4747	4034	1840	2262	623	1395	5786	1857	8346	4366	4584	1674	8823	1799	6614	115	4388	6211	5987	5873	3806	9164	2651	9900	4060	6265	5504	816	2250	7931	3212	1310	897	3768	1201	248	6550	4761	3710	4203	1657	5564	6557	1796	762	5643	7870	9785	5550	7042	7776	4957	3185	9487	1895	2175	5705	2985	7366	2709	5354	3885	1023	9279	8608	8055	6880	8735	4588	5909	3137	8058	9511	9783	3796	9727	3309	3041	22	4632	7305	8053	3063	2149	2829	2907	9601	2616	6821	3515	9436
4258																																																																																																			
8766	122	8082	3202	1588	2625	8143	4549	3287	8422	526	1535	5061	8918	3550	6442	4375	9158	3277	6752	625	7945	6445	728	6580	2481	97	6101	4678	4534	2852	3439	6681	3155	5635	2067	1754	9269	1778	3225	3977	9692	8272	867	6898	5427	4585	911	9227	5653	2526	6742	2422	2190	1535	2755	1106	5527	8810	1191	6789	2800	4052	8646	2550	204	2738	132	9924	4626	7258	7430	4375	2241	9942	7158	3732	1676	4415	6933	3082	1784	5928	9346	7143	1	8748	8645	2233	2116	7605	6219	6625	3425	1533	949	183	2728	1687	953
5093																																																																																																			
1279	2365	3842	8879	8422	8064	728	7900	1581	7366	3146	5079	8061	4415	4251	8942	7898	2283	2498	9823	7316	3118	5588	7486	947	327	1358	364	6850	207	6134	4884	5145	5541	5525	2852	8698	3730	2828	6887	8816	7198	4897	4657	8831	1487	1550	1251	4049	2201	7398	4939	7075	7698	6626	1129	88	3056	5080	6407	2288	2850	7044	8592	7589	7906	555	5581	1211	5130	6787	4964	8449	3857	2601	9972	4026	3601	6903	9876	1763	4032	2925	4777	683	3819	4784	5305	8872	7133	3844	129	3939	1774	9291	9748	4768	2469	5192	6000
8931																																																																																																			
2167	5749	3534	1424	9923	1529	4659	1498	2633	8138	544	2015	2578	2797	4590	2214	1858	1347	7274	1740	5312	5382	5138	9969	7331	7197	5914	8352	1069	5783	3104	5547	5776	8361	6548	969	8814	6993	3937	1996	7082	1779	9495	9906	8389	7541	8324	9715	1782	820	410	6776	2578	5028	9728	5281	1923	8268	9228	3518	1393	1165	9281	4582	3214	8594	5404	6025	6456	8990	6747	8487	7614	9962	5816	1449	3491	3864	6012	3593	3509	5815	8581	4802	5346	4804	6979	5662	8648	7182	7283	8778	1515	5293	2649	1398	6424	3581	1535	5515
1530																																																																																																			
3550	3820	9322	2867	6236	1628	8055	632	3452	2435	2107	4791	7807	1196	702	8874	7033	1767	205	8456	2104	6041	6094	7555	298	8678	3440	8115	8259	3282	3875	6947	6466	958	4033	2581	9195	7853	2247	6386	849	5492	6523	8853	9014	8327	7997	908	359	3209	1300	2228	7534	2034	2235	2205	3361	1501	9259	1288	4038	9309	6730	8535	4954	5394	8123	8369	7866	7722	685	5477	7207	793	335	7715	2269	4828	210	3024	9747	1661	8882	8544	4247	4058	4881	791	9719	9374	4393	44	4493	4240	447	3010	7902	2021	578	916
3485																																																																																																			
6288	6218	4732	3254	5599	3591	7394	1337	1412	2172	7699	4974	3786	2524	1446	2015	7595	468	6332	2560	9132	2330	8313	67	993	1913	5865	9484	46	2305	9758	4016	1850	7628	5095	3225	3170	4028	8368	5471	3180	8358	7842	6175	8146	701	3626	8006	3799	9175	2915	4192	8836	1392	9033	8609	1006	8700	2075	638	8239	5698	261	4475	7797	3972	9074	7536	4904	5374	5934	6592	7856	1578	4400	9236	8682	5744	6134	643	329	8583	5948	7368	2625	372	7730	4174	3086	3760	1188	3236	9592	1649	3224	4666	1544	4231	9339	2569
7875																																																																																																			
9830	9278	3026	1301	5885	9650	4181	756	5949	2498	3764	3697	1155	290	712	5584	865	3988	9545	8975	495	7002	4561	9543	8337	4715	5950	5769	2112	3732	6936	7277	2805	4258	8054	6568	5063	5708	8442	5500	4310	3453	4629	5591	4417	6502	5800	5696	8582	1688	3538	4947	8894	896	8051	3756	2123	8945	6453	5425	3421	7319	5517	6713	7364	9084	799	4197	7863	5009	9636	9117	117	2311	8210	487	3848	9411	7595	9368	5232	5153	2744	2063	2603	3064	1812	2399	6946	2103	4742	7886	7890	4162	8684	6995	6722	2269	571	2272
9975																																																																																																			
940	6680	5563	5197	9653	8981	4729	3197	4731	5001	3832	3484	8616	3494	8008	5196	9739	9983	8211	2727	7010	2760	5564	9410	3673	1168	805	273	9557	1646	10	9925	3364	6339	9148	9334	9491	1156	7051	9217	8601	2929	3833	411	2444	4252	3439	7350	2790	4100	6559	3812	7903	4799	7235	3554	8444	586	4463	5155	5265	8031	5087	1593	7634	2349	2801	2509	5924	2382	1773	7218	1793	1400	2682	6249	3840	5676	792	2532	9869	1422	872	9969	7622	4048	1056	2078	3746	3473	9473	6164	3634	9412	7932	7135	325	1664	6510	312
1861																																																																																																			
2199	6367	1864	7861	3108	60	737	7014	4613	2309	8473	9773	4591	5498	5679	3133	4150	3217	5225	230	5236	3285	8382	2703	2795	8145	5262	5909	2492	5094	5980	5840	9145	6158	2484	6891	109	2365	4397	5938	6570	8708	366	5497	5310	2608	7927	6909	1425	8771	6193	5948	4606	9039	643	7290	1877	6589	5971	5680	9721	8585	7613	6036	1293	1141	8849	1082	2755	2189	2975	3326	8659	4285	404	7924	7130	6629	6989	18	4277	5901	1150	5424	4818	5256	4544	235	3446	1029	6064	9892	4290	3030	4677	1630	9226	9070	4620	8170
9551																																																																																																			
3938	6178	6999	5141	6840	4546	1658	4202	5423	8200	6852	9666	8021	9474	9736	2118	6243	6693	4161	5087	678	8800	7043	5599	201	8201	1667	3097	4896	3895	8452	9008	8949	580	5094	7380	7704	8742	836	5126	9601	7309	6835	6493	9180	7175	2877	5992	1573	1325	8800	894	874	929	4544	6295	4659	4438	1129	101	7717	1502	5570	7154	9475	1767	7376	5683	7421	5870	5202	1372	7608	5673	4794	4662	9643	5232	3991	4030	8820	7781	4508	8142	9681	8083	900	8817	1106	9480	1686	5633	3925	8574	5667	9997	4950	7139	7635	4583
2814																																																																																																			
1154	9014	1613	4225	1373	7977	8824	6672	1286	4886	7075	4694	2430	2371	6753	8005	5029	8327	4010	167	1887	858	8641	456	9769	6627	5849	7063	6964	3220	3096	9093	3566	4845	4141	7236	5011	8609	4184	5539	1951	336	9977	2627	6281	3364	8926	3837	4113	7083	1984	1318	182	9439	237	8772	6882	7802	5951	317	5503	3993	794	4423	6907	9651	6198	1175	609	2269	13	998	9187	7604	1865	8840	6204	4743	4667	195	9393	4342	1710	7611	6312	8047	2387	1959	2097	6485	828	8419	7240	1168	2985	1049	6277	2380	2421	3841
4331																																																																																																			
6931	7800	4039	3581	8084	172	7688	5297	9239	4161	8156	7301	7595	6009	5908	9399	5607	3476	8380	3634	3665	3181	5044	1473	9240	4267	3878	4506	5392	8188	9649	6001	1580	6991	3154	4408	2636	7332	6752	7339	7368	8723	5481	402	2297	3653	1981	8317	383	7512	7664	7205	261	1631	8112	3528	325	6340	3264	148	3179	6348	8986	1732	2096	2299	2140	4121	3940	5748	1959	9190	8103	8393	5884	6916	9581	2077	8123	3493	4129	9491	3394	5361	8473	1344	1190	6498	2041	5001	2470	2461	3015	6610	7619	5639	3244	1359	3966	9807
9418																																																																																																			
7134	8352	2854	2974	297	5713	5396	1417	5212	7331	8450	1787	2159	6042	282	3488	8858	6014	8206	9654	6601	4702	5456	8219	3553	2321	5695	1444	6123	4616	9324	3435	1572	5705	7700	841	7814	4265	8788	5636	6036	9651	7629	7459	4935	7352	2499	7395	690	2645	2842	5347	6233	4939	6004	9518	9239	5662	54	5800	8533	7511	8426	8005	8596	5574	4238	9767	865	7793	8690	4297	871	6264	2951	5165	1607	1039	1516	5956	6386	7794	8834	403	3161	1867	4047	2117	9035	8541	2585	7543	820	9534	5487	3359	3249	9169	178	198
2371																																																																																																			
6790	3387	5115	289	4181	8556	4045	6160	8145	2554	8155	2116	933	9649	3869	7889	956	6882	5885	4460	1899	6747	7786	1146	8098	954	5581	7205	9717	3283	7173	1324	132	7484	4107	1683	9617	5047	5979	513	5826	1756	1720	3950	9909	4458	917	5309	6511	605	3588	539	6865	9841	9665	3486	273	3376	7758	5537	1415	2804	5125	9308	5740	4983	9465	4977	7815	2346	2550	2154	2358	6962	1871	2280	4462	5928	1728	6447	2380	8234	9821	254	7904	5720	5144	4326	160	2528	3093	1352	7121	7636	1572	5274	3377	1336	3641	8188
8174																																																																																																			
875	5262	274	9457	1340	6513	9222	9545	9316	7637	4980	7109	7483	382	4542	4211	1627	4705	9621	7675	905	3175	9707	4221	207	2311	2939	1687	9578	2794	2620	7446	5680	200	3496	9896	4277	5585	1171	8483	9168	654	6015	9157	1463	4424	8793	6440	1599	7111	1784	1379	9527	8932	8884	4542	6752	3929	5759	1273	8296	5170	3954	1958	4066	4219	2989	4335	3539	9853	7796	7643	2232	2431	1674	1807	3854	5595	4217	6759	7228	8992	1509	2410	4468	5850	543	8662	6515	8560	3275	2853	7733	2466	5307	5679	9250	9661	2137	9512
9910																																																																																																			
9999	7385	3249	9297	8205	4052	7519	405	598	2560	1053	8025	8746	3457	7549	4081	1891	9421	8919	4103	3905	4369	8089	2981	5804	68	4521	6848	1631	6193	9411	6636	2015	1164	7450	2851	2513	7172	6666	4919	1268	9817	2515	1871	9980	707	9918	745	5822	9696	1147	2169	3202	515	5840	1520	8885	6884	653	7031	6197	8045	7211	3762	7529	9685	3944	519	4658	8920	9590	723	4543	1681	8468	6664	3548	5689	5447	1517	1339	1336	4212	3441	2313	1310	5471	341	3603	8932	5186	2671	87	7219	4108	9927	2535	3246	7160	9397
